,day,open,high,low,close,volume
0,2021-02-24 13:50:00,6.300,6.310,6.290,6.290,309316
1,2021-02-24 13:55:00,6.290,6.300,6.280,6.290,397100
2,2021-02-24 14:00:00,6.280,6.300,6.280,6.290,557700
3,2021-02-24 14:05:00,6.290,6.300,6.250,6.260,1770900
4,2021-02-24 14:10:00,6.260,6.260,6.220,6.230,1073000
5,2021-02-24 14:15:00,6.220,6.230,6.200,6.220,1387800
6,2021-02-24 14:20:00,6.230,6.250,6.210,6.240,646700
7,2021-02-24 14:25:00,6.240,6.270,6.240,6.250,491100
8,2021-02-24 14:30:00,6.240,6.260,6.230,6.260,505500
9,2021-02-24 14:35:00,6.270,6.280,6.250,6.270,467400
10,2021-02-24 14:40:00,6.280,6.290,6.260,6.280,417900
11,2021-02-24 14:45:00,6.280,6.290,6.270,6.270,353182
12,2021-02-24 14:50:00,6.280,6.280,6.260,6.270,270900
13,2021-02-24 14:55:00,6.270,6.280,6.260,6.260,517600
14,2021-02-24 15:00:00,6.270,6.280,6.260,6.280,429900
15,2021-02-25 09:35:00,6.230,6.300,6.210,6.260,1869700
16,2021-02-25 09:40:00,6.270,6.270,6.230,6.240,1088900
17,2021-02-25 09:45:00,6.240,6.250,6.150,6.160,2647500
18,2021-02-25 09:50:00,6.170,6.190,6.130,6.150,1487800
19,2021-02-25 09:55:00,6.160,6.160,6.130,6.150,1155700
20,2021-02-25 10:00:00,6.150,6.180,6.140,6.170,981300
21,2021-02-25 10:05:00,6.170,6.180,6.160,6.160,590100
22,2021-02-25 10:10:00,6.160,6.170,6.110,6.120,1247900
23,2021-02-25 10:15:00,6.130,6.160,6.130,6.140,834800
24,2021-02-25 10:20:00,6.140,6.170,6.140,6.150,757000
25,2021-02-25 10:25:00,6.150,6.160,6.140,6.150,490800
26,2021-02-25 10:30:00,6.150,6.160,6.130,6.140,391000
27,2021-02-25 10:35:00,6.140,6.140,6.120,6.130,555915
28,2021-02-25 10:40:00,6.130,6.160,6.130,6.150,488400
29,2021-02-25 10:45:00,6.160,6.160,6.140,6.140,723300
30,2021-02-25 10:50:00,6.140,6.160,6.130,6.160,644815
31,2021-02-25 10:55:00,6.160,6.180,6.150,6.170,601800
32,2021-02-25 11:00:00,6.170,6.180,6.160,6.170,244550
33,2021-02-25 11:05:00,6.180,6.180,6.150,6.150,284600
34,2021-02-25 11:10:00,6.160,6.160,6.140,6.140,320901
35,2021-02-25 11:15:00,6.150,6.160,6.140,6.140,203500
36,2021-02-25 11:20:00,6.140,6.150,6.140,6.140,134200
37,2021-02-25 11:25:00,6.150,6.150,6.140,6.140,224700
38,2021-02-25 11:30:00,6.140,6.150,6.140,6.140,163500
39,2021-02-25 13:05:00,6.140,6.160,6.130,6.140,445348
40,2021-02-25 13:10:00,6.150,6.150,6.140,6.140,146200
41,2021-02-25 13:15:00,6.150,6.150,6.140,6.150,170800
42,2021-02-25 13:20:00,6.140,6.150,6.130,6.150,162400
43,2021-02-25 13:25:00,6.150,6.160,6.130,6.150,315700
44,2021-02-25 13:30:00,6.150,6.160,6.140,6.160,328000
45,2021-02-25 13:35:00,6.150,6.170,6.150,6.160,231600
46,2021-02-25 13:40:00,6.160,6.170,6.140,6.150,431962
47,2021-02-25 13:45:00,6.150,6.150,6.140,6.150,224400
48,2021-02-25 13:50:00,6.150,6.150,6.140,6.140,188900
49,2021-02-25 13:55:00,6.140,6.150,6.140,6.150,269500
50,2021-02-25 14:00:00,6.140,6.140,6.130,6.130,389738
51,2021-02-25 14:05:00,6.130,6.140,6.110,6.120,965285
52,2021-02-25 14:10:00,6.120,6.120,6.110,6.110,652700
53,2021-02-25 14:15:00,6.120,6.120,6.080,6.090,1802400
54,2021-02-25 14:20:00,6.090,6.110,6.090,6.110,568600
55,2021-02-25 14:25:00,6.110,6.110,6.090,6.100,311700
56,2021-02-25 14:30:00,6.110,6.110,6.100,6.100,207200
57,2021-02-25 14:35:00,6.100,6.120,6.100,6.110,553000
58,2021-02-25 14:40:00,6.110,6.110,6.100,6.100,337100
59,2021-02-25 14:45:00,6.100,6.110,6.090,6.100,660100
60,2021-02-25 14:50:00,6.090,6.110,6.080,6.100,1105700
61,2021-02-25 14:55:00,6.100,6.110,6.080,6.100,932700
62,2021-02-25 15:00:00,6.110,6.110,6.100,6.110,801735
63,2021-02-26 09:35:00,6.190,6.270,6.160,6.270,6263800
64,2021-02-26 09:40:00,6.270,6.280,6.200,6.220,2011700
65,2021-02-26 09:45:00,6.220,6.230,6.190,6.200,1478000
66,2021-02-26 09:50:00,6.210,6.210,6.160,6.160,1200200
67,2021-02-26 09:55:00,6.170,6.180,6.140,6.150,908300
68,2021-02-26 10:00:00,6.150,6.190,6.140,6.190,656100
69,2021-02-26 10:05:00,6.190,6.190,6.150,6.160,611900
70,2021-02-26 10:10:00,6.150,6.180,6.150,6.170,542898
71,2021-02-26 10:15:00,6.180,6.180,6.160,6.170,586800
72,2021-02-26 10:20:00,6.180,6.210,6.170,6.210,543200
73,2021-02-26 10:25:00,6.210,6.220,6.200,6.220,531200
74,2021-02-26 10:30:00,6.220,6.320,6.210,6.310,2811500
75,2021-02-26 10:35:00,6.300,6.380,6.300,6.370,3628915
76,2021-02-26 10:40:00,6.370,6.440,6.360,6.440,2989749
77,2021-02-26 10:45:00,6.440,6.500,6.420,6.460,3587500
78,2021-02-26 10:50:00,6.450,6.470,6.390,6.390,1509300
79,2021-02-26 10:55:00,6.390,6.430,6.390,6.400,826400
80,2021-02-26 11:00:00,6.400,6.420,6.390,6.420,549700
81,2021-02-26 11:05:00,6.420,6.420,6.380,6.390,567900
82,2021-02-26 11:10:00,6.400,6.410,6.390,6.390,413900
83,2021-02-26 11:15:00,6.390,6.410,6.380,6.390,474000
84,2021-02-26 11:20:00,6.390,6.390,6.330,6.370,705200
85,2021-02-26 11:25:00,6.370,6.370,6.340,6.370,497200
86,2021-02-26 11:30:00,6.370,6.380,6.350,6.380,631300
87,2021-02-26 13:05:00,6.380,6.390,6.360,6.370,277100
88,2021-02-26 13:10:00,6.370,6.380,6.350,6.350,545300
89,2021-02-26 13:15:00,6.350,6.350,6.330,6.340,326000
90,2021-02-26 13:20:00,6.340,6.350,6.320,6.330,432800
91,2021-02-26 13:25:00,6.330,6.360,6.330,6.360,402300
92,2021-02-26 13:30:00,6.360,6.360,6.330,6.340,477300
93,2021-02-26 13:35:00,6.340,6.350,6.320,6.330,794500
94,2021-02-26 13:40:00,6.330,6.340,6.310,6.330,366800
95,2021-02-26 13:45:00,6.320,6.330,6.310,6.320,418850
96,2021-02-26 13:50:00,6.330,6.340,6.320,6.320,413700
97,2021-02-26 13:55:00,6.330,6.340,6.310,6.320,367750
98,2021-02-26 14:00:00,6.320,6.340,6.310,6.340,376597
99,2021-02-26 14:05:00,6.330,6.350,6.320,6.350,383900
100,2021-02-26 14:10:00,6.350,6.360,6.340,6.350,419200
101,2021-02-26 14:15:00,6.350,6.350,6.330,6.340,280000
102,2021-02-26 14:20:00,6.330,6.350,6.330,6.340,311900
103,2021-02-26 14:25:00,6.340,6.350,6.330,6.330,191500
104,2021-02-26 14:30:00,6.340,6.340,6.330,6.340,242686
105,2021-02-26 14:35:00,6.330,6.340,6.320,6.320,516714
106,2021-02-26 14:40:00,6.320,6.330,6.310,6.310,750700
107,2021-02-26 14:45:00,6.310,6.330,6.310,6.310,585834
108,2021-02-26 14:50:00,6.310,6.320,6.280,6.290,1287766
109,2021-02-26 14:55:00,6.290,6.310,6.280,6.310,1208246
110,2021-02-26 15:00:00,6.300,6.320,6.290,6.300,763734
111,2021-03-01 09:35:00,6.400,6.470,6.360,6.460,3630973
112,2021-03-01 09:40:00,6.460,6.470,6.370,6.400,1983000
113,2021-03-01 09:45:00,6.390,6.410,6.340,6.340,2714700
114,2021-03-01 09:50:00,6.340,6.400,6.340,6.400,964098
115,2021-03-01 09:55:00,6.390,6.400,6.350,6.360,1088200
116,2021-03-01 10:00:00,6.360,6.370,6.330,6.350,1282400
117,2021-03-01 10:05:00,6.350,6.370,6.340,6.350,887000
118,2021-03-01 10:10:00,6.340,6.350,6.320,6.330,1028100
119,2021-03-01 10:15:00,6.330,6.340,6.310,6.330,670500
120,2021-03-01 10:20:00,6.330,6.340,6.320,6.330,553443
121,2021-03-01 10:25:00,6.330,6.340,6.290,6.290,1668300
122,2021-03-01 10:30:00,6.290,6.310,6.280,6.290,1140600
123,2021-03-01 10:35:00,6.290,6.300,6.280,6.280,527900
124,2021-03-01 10:40:00,6.290,6.300,6.280,6.300,302407
125,2021-03-01 10:45:00,6.300,6.310,6.270,6.280,1159639
126,2021-03-01 10:50:00,6.280,6.290,6.250,6.260,903000
127,2021-03-01 10:55:00,6.270,6.270,6.240,6.250,1041054
128,2021-03-01 11:00:00,6.250,6.260,6.240,6.260,501027
129,2021-03-01 11:05:00,6.250,6.270,6.250,6.260,745900
130,2021-03-01 11:10:00,6.250,6.260,6.230,6.240,785700
131,2021-03-01 11:15:00,6.240,6.260,6.240,6.260,221300
132,2021-03-01 11:20:00,6.250,6.270,6.250,6.270,224700
133,2021-03-01 11:25:00,6.270,6.290,6.260,6.270,405500
134,2021-03-01 11:30:00,6.280,6.280,6.270,6.270,138200
135,2021-03-01 13:05:00,6.280,6.290,6.260,6.270,456934
136,2021-03-01 13:10:00,6.270,6.290,6.260,6.260,485600
137,2021-03-01 13:15:00,6.270,6.280,6.260,6.270,184100
138,2021-03-01 13:20:00,6.280,6.310,6.280,6.300,474800
139,2021-03-01 13:25:00,6.310,6.310,6.280,6.280,461200
140,2021-03-01 13:30:00,6.290,6.300,6.280,6.290,188900
141,2021-03-01 13:35:00,6.280,6.300,6.280,6.290,274300
142,2021-03-01 13:40:00,6.290,6.290,6.280,6.290,320800
143,2021-03-01 13:45:00,6.280,6.290,6.280,6.290,249900
144,2021-03-01 13:50:00,6.290,6.300,6.280,6.300,198200
145,2021-03-01 13:55:00,6.290,6.310,6.290,6.310,242200
146,2021-03-01 14:00:00,6.310,6.320,6.300,6.310,361538
147,2021-03-01 14:05:00,6.310,6.310,6.290,6.290,520362
148,2021-03-01 14:10:00,6.290,6.300,6.280,6.290,646100
149,2021-03-01 14:15:00,6.280,6.300,6.280,6.300,332200
150,2021-03-01 14:20:00,6.300,6.300,6.290,6.300,411500
151,2021-03-01 14:25:00,6.300,6.310,6.290,6.300,415600
152,2021-03-01 14:30:00,6.300,6.310,6.290,6.290,288600
153,2021-03-01 14:35:00,6.290,6.310,6.280,6.280,982900
154,2021-03-01 14:40:00,6.280,6.310,6.280,6.300,642109
155,2021-03-01 14:45:00,6.300,6.310,6.290,6.300,737400
156,2021-03-01 14:50:00,6.300,6.320,6.300,6.310,542700
157,2021-03-01 14:55:00,6.320,6.320,6.300,6.320,1101800
158,2021-03-01 15:00:00,6.320,6.330,6.310,6.310,791300
159,2021-03-02 09:35:00,6.380,6.380,6.320,6.370,2258600
160,2021-03-02 09:40:00,6.360,6.370,6.320,6.330,1170909
161,2021-03-02 09:45:00,6.330,6.340,6.300,6.330,1354400
162,2021-03-02 09:50:00,6.330,6.410,6.320,6.370,1887600
163,2021-03-02 09:55:00,6.370,6.370,6.310,6.360,1088900
164,2021-03-02 10:00:00,6.350,6.360,6.330,6.340,615500
165,2021-03-02 10:05:00,6.340,6.340,6.290,6.330,1449000
166,2021-03-02 10:10:00,6.320,6.340,6.300,6.330,599800
167,2021-03-02 10:15:00,6.330,6.330,6.310,6.320,613200
168,2021-03-02 10:20:00,6.320,6.350,6.310,6.350,733500
169,2021-03-02 10:25:00,6.340,6.390,6.330,6.380,1326600
170,2021-03-02 10:30:00,6.370,6.380,6.350,6.370,777300
171,2021-03-02 10:35:00,6.370,6.450,6.370,6.450,3606300
172,2021-03-02 10:40:00,6.440,6.460,6.380,6.390,2187700
173,2021-03-02 10:45:00,6.390,6.400,6.370,6.380,983900
174,2021-03-02 10:50:00,6.380,6.400,6.370,6.370,666300
175,2021-03-02 10:55:00,6.380,6.390,6.370,6.370,373400
176,2021-03-02 11:00:00,6.380,6.390,6.360,6.370,317800
177,2021-03-02 11:05:00,6.370,6.370,6.350,6.360,287749
178,2021-03-02 11:10:00,6.370,6.380,6.360,6.380,277200
179,2021-03-02 11:15:00,6.380,6.410,6.380,6.400,820300
180,2021-03-02 11:20:00,6.410,6.410,6.390,6.400,580050
181,2021-03-02 11:25:00,6.400,6.410,6.390,6.410,623400
182,2021-03-02 11:30:00,6.410,6.410,6.370,6.370,733950
183,2021-03-02 13:05:00,6.370,6.380,6.360,6.360,802324
184,2021-03-02 13:10:00,6.360,6.370,6.350,6.360,680727
185,2021-03-02 13:15:00,6.360,6.360,6.340,6.350,501800
186,2021-03-02 13:20:00,6.350,6.370,6.340,6.360,201300
187,2021-03-02 13:25:00,6.370,6.380,6.360,6.380,293100
188,2021-03-02 13:30:00,6.380,6.380,6.350,6.360,495600
189,2021-03-02 13:35:00,6.370,6.370,6.350,6.350,323200
190,2021-03-02 13:40:00,6.350,6.360,6.340,6.340,517900
191,2021-03-02 13:45:00,6.340,6.350,6.330,6.340,433100
192,2021-03-02 13:50:00,6.330,6.350,6.330,6.330,468200
193,2021-03-02 13:55:00,6.340,6.360,6.330,6.340,567000
194,2021-03-02 14:00:00,6.340,6.350,6.330,6.330,724000
195,2021-03-02 14:05:00,6.330,6.340,6.320,6.330,455600
196,2021-03-02 14:10:00,6.330,6.340,6.320,6.340,518100
197,2021-03-02 14:15:00,6.340,6.360,6.340,6.340,652000
198,2021-03-02 14:20:00,6.350,6.350,6.330,6.340,426200
199,2021-03-02 14:25:00,6.340,6.360,6.330,6.340,702800
200,2021-03-02 14:30:00,6.330,6.350,6.320,6.320,1412900
201,2021-03-02 14:35:00,6.330,6.340,6.310,6.320,1154400
202,2021-03-02 14:40:00,6.320,6.350,6.320,6.340,468123
203,2021-03-02 14:45:00,6.340,6.360,6.340,6.360,373900
204,2021-03-02 14:50:00,6.350,6.380,6.350,6.370,889600
205,2021-03-02 14:55:00,6.370,6.370,6.350,6.370,915100
206,2021-03-02 15:00:00,6.360,6.370,6.350,6.360,726508
207,2021-03-03 09:35:00,6.360,6.380,6.320,6.380,1681700
208,2021-03-03 09:40:00,6.380,6.400,6.360,6.390,1511300
209,2021-03-03 09:45:00,6.390,6.450,6.390,6.410,1833100
210,2021-03-03 09:50:00,6.410,6.420,6.360,6.380,766900
211,2021-03-03 09:55:00,6.370,6.380,6.340,6.360,842510
212,2021-03-03 10:00:00,6.370,6.370,6.340,6.350,936100
213,2021-03-03 10:05:00,6.340,6.350,6.310,6.330,1261200
214,2021-03-03 10:10:00,6.330,6.340,6.320,6.330,444700
215,2021-03-03 10:15:00,6.340,6.340,6.300,6.310,1437300
216,2021-03-03 10:20:00,6.320,6.330,6.310,6.320,450150
217,2021-03-03 10:25:00,6.320,6.330,6.320,6.330,276000
218,2021-03-03 10:30:00,6.330,6.330,6.320,6.320,381900
219,2021-03-03 10:35:00,6.320,6.330,6.320,6.320,244000
220,2021-03-03 10:40:00,6.330,6.340,6.320,6.340,290200
221,2021-03-03 10:45:00,6.340,6.360,6.340,6.350,405823
222,2021-03-03 10:50:00,6.340,6.350,6.340,6.340,263500
223,2021-03-03 10:55:00,6.350,6.350,6.340,6.340,145531
224,2021-03-03 11:00:00,6.340,6.350,6.340,6.340,174700
225,2021-03-03 11:05:00,6.350,6.350,6.340,6.350,212400
226,2021-03-03 11:10:00,6.340,6.360,6.340,6.350,306700
227,2021-03-03 11:15:00,6.340,6.350,6.330,6.330,354846
228,2021-03-03 11:20:00,6.330,6.350,6.330,6.350,331954
229,2021-03-03 11:25:00,6.350,6.380,6.340,6.380,725200
230,2021-03-03 11:30:00,6.380,6.380,6.350,6.350,535500
231,2021-03-03 13:05:00,6.370,6.380,6.350,6.370,565000
232,2021-03-03 13:10:00,6.370,6.380,6.360,6.370,509100
233,2021-03-03 13:15:00,6.370,6.400,6.370,6.390,789659
234,2021-03-03 13:20:00,6.400,6.400,6.380,6.390,669900
235,2021-03-03 13:25:00,6.400,6.400,6.370,6.370,527700
236,2021-03-03 13:30:00,6.380,6.380,6.360,6.370,383600
237,2021-03-03 13:35:00,6.360,6.370,6.350,6.360,422300
238,2021-03-03 13:40:00,6.350,6.380,6.350,6.380,634600
239,2021-03-03 13:45:00,6.370,6.410,6.360,6.410,1889762
240,2021-03-03 13:50:00,6.410,6.430,6.380,6.380,1951900
241,2021-03-03 13:55:00,6.390,6.440,6.380,6.430,1719500
242,2021-03-03 14:00:00,6.420,6.430,6.400,6.420,457550
243,2021-03-03 14:05:00,6.410,6.420,6.400,6.410,528300
244,2021-03-03 14:10:00,6.410,6.420,6.400,6.410,531800
245,2021-03-03 14:15:00,6.410,6.420,6.400,6.410,511900
246,2021-03-03 14:20:00,6.400,6.420,6.400,6.410,451500
247,2021-03-03 14:25:00,6.410,6.430,6.410,6.420,758949
248,2021-03-03 14:30:00,6.420,6.450,6.420,6.430,1116764
249,2021-03-03 14:35:00,6.430,6.440,6.420,6.420,732100
250,2021-03-03 14:40:00,6.430,6.440,6.420,6.430,910090
251,2021-03-03 14:45:00,6.440,6.440,6.400,6.420,1851110
252,2021-03-03 14:50:00,6.420,6.430,6.410,6.430,1110000
253,2021-03-03 14:55:00,6.420,6.430,6.410,6.420,2076156
254,2021-03-03 15:00:00,6.420,6.450,6.420,6.440,3134438
255,2021-03-04 09:35:00,6.170,6.170,6.050,6.080,6786725
256,2021-03-04 09:40:00,6.080,6.150,6.070,6.130,2474100
257,2021-03-04 09:45:00,6.120,6.130,6.090,6.100,1249907
258,2021-03-04 09:50:00,6.100,6.120,6.090,6.120,809800
259,2021-03-04 09:55:00,6.110,6.140,6.100,6.110,1232600
260,2021-03-04 10:00:00,6.110,6.110,6.080,6.090,1345493
261,2021-03-04 10:05:00,6.090,6.100,6.070,6.080,1106800
262,2021-03-04 10:10:00,6.080,6.090,6.030,6.040,3065400
263,2021-03-04 10:15:00,6.050,6.060,6.030,6.050,1072700
264,2021-03-04 10:20:00,6.060,6.060,6.040,6.050,901259
265,2021-03-04 10:25:00,6.050,6.060,6.040,6.060,504400
266,2021-03-04 10:30:00,6.050,6.060,6.050,6.050,356500
267,2021-03-04 10:35:00,6.050,6.060,6.030,6.050,940916
268,2021-03-04 10:40:00,6.050,6.050,6.030,6.050,584200
