,day,open,high,low,close,volume
0,2021-02-24 13:50:00,6.070,6.070,6.060,6.060,75500
1,2021-02-24 13:55:00,6.070,6.070,6.050,6.050,117700
2,2021-02-24 14:00:00,6.050,6.060,6.040,6.060,52900
3,2021-02-24 14:05:00,6.050,6.060,6.030,6.050,224900
4,2021-02-24 14:10:00,6.050,6.050,6.010,6.010,313900
5,2021-02-24 14:15:00,6.020,6.020,5.970,5.980,577800
6,2021-02-24 14:20:00,5.970,6.000,5.970,5.990,263400
7,2021-02-24 14:25:00,6.000,6.020,5.990,6.020,314700
8,2021-02-24 14:30:00,6.020,6.020,6.010,6.020,120200
9,2021-02-24 14:35:00,6.020,6.070,6.020,6.060,624460
10,2021-02-24 14:40:00,6.060,6.070,6.050,6.050,121040
11,2021-02-24 14:45:00,6.050,6.060,6.040,6.050,180000
12,2021-02-24 14:50:00,6.050,6.060,6.040,6.060,91900
13,2021-02-24 14:55:00,6.060,6.060,6.050,6.060,207000
14,2021-02-24 15:00:00,6.060,6.060,6.050,6.050,149500
15,2021-02-25 09:35:00,6.030,6.070,6.010,6.010,453100
16,2021-02-25 09:40:00,6.010,6.020,6.000,6.000,361400
17,2021-02-25 09:45:00,6.000,6.000,5.980,5.980,431500
18,2021-02-25 09:50:00,5.980,5.990,5.960,5.970,267800
19,2021-02-25 09:55:00,5.970,5.990,5.960,5.980,284300
20,2021-02-25 10:00:00,5.970,5.980,5.970,5.980,98400
21,2021-02-25 10:05:00,5.980,6.010,5.970,6.010,500100
22,2021-02-25 10:10:00,6.010,6.010,5.970,5.980,213600
23,2021-02-25 10:15:00,5.980,5.990,5.970,5.970,203100
24,2021-02-25 10:20:00,5.980,5.990,5.970,5.970,95700
25,2021-02-25 10:25:00,5.980,5.990,5.970,5.990,178300
26,2021-02-25 10:30:00,5.990,5.990,5.970,5.980,129300
27,2021-02-25 10:35:00,5.970,5.980,5.960,5.960,394800
28,2021-02-25 10:40:00,5.970,5.970,5.960,5.960,154200
29,2021-02-25 10:45:00,5.960,5.980,5.960,5.980,91300
30,2021-02-25 10:50:00,5.970,6.000,5.970,6.000,90189
31,2021-02-25 10:55:00,5.990,6.000,5.990,5.990,54200
32,2021-02-25 11:00:00,5.990,6.000,5.980,5.990,77600
33,2021-02-25 11:05:00,6.000,6.000,5.980,5.980,56400
34,2021-02-25 11:10:00,5.980,5.990,5.970,5.980,80700
35,2021-02-25 11:15:00,5.970,5.990,5.970,5.980,75100
36,2021-02-25 11:20:00,5.980,5.980,5.970,5.970,47600
37,2021-02-25 11:25:00,5.980,5.980,5.960,5.980,45672
38,2021-02-25 11:30:00,5.970,5.990,5.970,5.980,49100
39,2021-02-25 13:05:00,5.990,6.000,5.980,5.990,65509
40,2021-02-25 13:10:00,6.000,6.000,5.990,6.000,13700
41,2021-02-25 13:15:00,6.000,6.000,5.980,5.990,62900
42,2021-02-25 13:20:00,5.990,6.040,5.990,6.040,310700
43,2021-02-25 13:25:00,6.040,6.050,6.030,6.040,141700
44,2021-02-25 13:30:00,6.030,6.050,6.030,6.040,58900
45,2021-02-25 13:35:00,6.040,6.050,6.030,6.040,32800
46,2021-02-25 13:40:00,6.040,6.050,6.030,6.040,108300
47,2021-02-25 13:45:00,6.040,6.040,6.030,6.040,35000
48,2021-02-25 13:50:00,6.040,6.040,6.030,6.030,50400
49,2021-02-25 13:55:00,6.040,6.040,6.020,6.030,83000
50,2021-02-25 14:00:00,6.030,6.040,6.020,6.040,183820
51,2021-02-25 14:05:00,6.040,6.040,6.020,6.020,73880
52,2021-02-25 14:10:00,6.020,6.030,6.010,6.010,104400
53,2021-02-25 14:15:00,6.010,6.020,6.000,6.010,190100
54,2021-02-25 14:20:00,6.010,6.030,6.000,6.030,69900
55,2021-02-25 14:25:00,6.010,6.030,6.010,6.030,52700
56,2021-02-25 14:30:00,6.030,6.030,6.020,6.030,60600
57,2021-02-25 14:35:00,6.020,6.030,6.010,6.010,74400
58,2021-02-25 14:40:00,6.020,6.030,6.010,6.020,59300
59,2021-02-25 14:45:00,6.010,6.020,6.000,6.020,106000
60,2021-02-25 14:50:00,6.010,6.020,6.000,6.010,150990
61,2021-02-25 14:55:00,6.010,6.020,6.000,6.020,173500
62,2021-02-25 15:00:00,6.020,6.030,6.010,6.030,183200
63,2021-02-26 09:35:00,6.010,6.010,5.980,6.010,562500
64,2021-02-26 09:40:00,6.010,6.010,5.980,5.990,252700
65,2021-02-26 09:45:00,5.990,5.990,5.970,5.970,248000
66,2021-02-26 09:50:00,5.970,6.030,5.970,6.010,387444
67,2021-02-26 09:55:00,5.990,6.010,5.990,6.010,84900
68,2021-02-26 10:00:00,6.000,6.020,6.000,6.010,52200
69,2021-02-26 10:05:00,6.000,6.030,6.000,6.030,114900
70,2021-02-26 10:10:00,6.030,6.030,6.020,6.030,156000
71,2021-02-26 10:15:00,6.030,6.060,6.020,6.050,329700
72,2021-02-26 10:20:00,6.050,6.060,6.040,6.040,181800
73,2021-02-26 10:25:00,6.050,6.050,6.040,6.040,49300
74,2021-02-26 10:30:00,6.050,6.050,6.040,6.040,43500
75,2021-02-26 10:35:00,6.040,6.050,6.030,6.030,91700
76,2021-02-26 10:40:00,6.040,6.040,6.030,6.030,55700
77,2021-02-26 10:45:00,6.040,6.040,6.020,6.040,120600
78,2021-02-26 10:50:00,6.040,6.040,6.030,6.040,61600
79,2021-02-26 10:55:00,6.040,6.050,6.040,6.040,40000
80,2021-02-26 11:00:00,6.050,6.060,6.040,6.050,201900
81,2021-02-26 11:05:00,6.050,6.060,6.040,6.050,106600
82,2021-02-26 11:10:00,6.050,6.060,6.040,6.060,92900
83,2021-02-26 11:15:00,6.060,6.060,6.050,6.050,40600
84,2021-02-26 11:20:00,6.050,6.050,6.030,6.040,107500
85,2021-02-26 11:25:00,6.050,6.050,6.000,6.030,299261
86,2021-02-26 11:30:00,6.030,6.030,6.010,6.020,84500
87,2021-02-26 13:05:00,6.020,6.040,6.010,6.040,82700
88,2021-02-26 13:10:00,6.040,6.040,6.020,6.030,44500
89,2021-02-26 13:15:00,6.030,6.040,6.010,6.020,152600
90,2021-02-26 13:20:00,6.010,6.020,6.000,6.010,105900
91,2021-02-26 13:25:00,6.000,6.010,6.000,6.010,147600
92,2021-02-26 13:30:00,6.010,6.010,5.990,6.000,121039
93,2021-02-26 13:35:00,6.000,6.000,5.990,6.000,63300
94,2021-02-26 13:40:00,6.000,6.000,5.990,6.000,27000
95,2021-02-26 13:45:00,6.000,6.000,5.990,6.000,50400
96,2021-02-26 13:50:00,6.000,6.010,5.990,6.000,45800
97,2021-02-26 13:55:00,6.000,6.000,5.990,5.990,72900
98,2021-02-26 14:00:00,6.000,6.000,5.990,6.000,77300
99,2021-02-26 14:05:00,6.000,6.010,5.990,6.010,92100
100,2021-02-26 14:10:00,6.010,6.020,6.010,6.020,47000
101,2021-02-26 14:15:00,6.020,6.020,6.010,6.010,48200
102,2021-02-26 14:20:00,6.010,6.020,6.000,6.010,56600
103,2021-02-26 14:25:00,6.010,6.020,6.000,6.010,71900
104,2021-02-26 14:30:00,6.010,6.020,6.000,6.020,86200
105,2021-02-26 14:35:00,6.020,6.020,6.010,6.020,185300
106,2021-02-26 14:40:00,6.020,6.020,6.000,6.020,75700
107,2021-02-26 14:45:00,6.000,6.020,6.000,6.010,143800
108,2021-02-26 14:50:00,6.000,6.020,6.000,6.010,171600
109,2021-02-26 14:55:00,6.010,6.020,6.010,6.010,174700
110,2021-02-26 15:00:00,6.020,6.020,6.010,6.010,113100
111,2021-03-01 09:35:00,6.050,6.060,5.970,5.980,589700
112,2021-03-01 09:40:00,5.980,6.000,5.970,5.980,486260
113,2021-03-01 09:45:00,6.000,6.000,5.980,5.980,313500
114,2021-03-01 09:50:00,5.990,6.030,5.980,6.020,221000
115,2021-03-01 09:55:00,6.020,6.050,6.010,6.030,232024
116,2021-03-01 10:00:00,6.030,6.040,6.010,6.010,80176
117,2021-03-01 10:05:00,6.020,6.030,6.010,6.010,72300
118,2021-03-01 10:10:00,6.020,6.030,6.010,6.010,68200
119,2021-03-01 10:15:00,6.020,6.020,6.000,6.000,217900
120,2021-03-01 10:20:00,6.000,6.010,6.000,6.010,72100
121,2021-03-01 10:25:00,6.000,6.020,6.000,6.010,104200
122,2021-03-01 10:30:00,6.010,6.030,6.010,6.030,130900
123,2021-03-01 10:35:00,6.030,6.060,6.030,6.030,295824
124,2021-03-01 10:40:00,6.030,6.050,6.030,6.030,104700
125,2021-03-01 10:45:00,6.030,6.050,6.030,6.040,88400
126,2021-03-01 10:50:00,6.040,6.050,6.040,6.040,76700
127,2021-03-01 10:55:00,6.050,6.050,6.030,6.040,76600
128,2021-03-01 11:00:00,6.040,6.050,6.020,6.050,278200
129,2021-03-01 11:05:00,6.050,6.070,6.040,6.070,606700
130,2021-03-01 11:10:00,6.070,6.070,6.050,6.070,190500
131,2021-03-01 11:15:00,6.060,6.070,6.050,6.070,47744
132,2021-03-01 11:20:00,6.060,6.060,6.050,6.060,91256
133,2021-03-01 11:25:00,6.060,6.060,6.050,6.060,46900
