,day,open,high,low,close,volume
0,2021-02-24 13:50:00,5.990,5.990,5.980,5.990,290120
1,2021-02-24 13:55:00,5.980,5.990,5.980,5.990,201600
2,2021-02-24 14:00:00,5.990,5.990,5.980,5.990,200514
3,2021-02-24 14:05:00,5.990,5.990,5.950,5.960,780006
4,2021-02-24 14:10:00,5.960,5.970,5.950,5.950,719000
5,2021-02-24 14:15:00,5.950,5.960,5.930,5.930,914600
6,2021-02-24 14:20:00,5.940,5.960,5.940,5.950,558780
7,2021-02-24 14:25:00,5.960,5.970,5.950,5.970,238800
8,2021-02-24 14:30:00,5.970,5.970,5.950,5.960,256400
9,2021-02-24 14:35:00,5.960,5.990,5.960,5.970,351540
10,2021-02-24 14:40:00,5.980,5.990,5.970,5.990,285200
11,2021-02-24 14:45:00,5.990,5.990,5.970,5.990,385640
12,2021-02-24 14:50:00,5.990,5.990,5.970,5.980,310200
13,2021-02-24 14:55:00,5.970,5.990,5.970,5.980,368860
14,2021-02-24 15:00:00,5.990,5.990,5.980,5.980,396103
15,2021-02-25 09:35:00,6.020,6.030,5.980,5.980,916000
16,2021-02-25 09:40:00,5.980,6.000,5.980,5.980,634081
17,2021-02-25 09:45:00,5.980,5.990,5.960,5.960,709400
18,2021-02-25 09:50:00,5.960,5.980,5.940,5.950,1026620
19,2021-02-25 09:55:00,5.950,5.960,5.920,5.920,705080
20,2021-02-25 10:00:00,5.920,5.940,5.910,5.920,1268312
21,2021-02-25 10:05:00,5.930,5.940,5.910,5.940,833508
22,2021-02-25 10:10:00,5.930,5.940,5.910,5.920,673000
23,2021-02-25 10:15:00,5.920,5.940,5.910,5.940,688800
24,2021-02-25 10:20:00,5.940,5.950,5.930,5.940,280700
25,2021-02-25 10:25:00,5.940,5.950,5.930,5.930,679120
26,2021-02-25 10:30:00,5.930,5.940,5.920,5.920,381900
27,2021-02-25 10:35:00,5.920,5.940,5.920,5.930,564420
28,2021-02-25 10:40:00,5.930,5.950,5.930,5.940,291800
29,2021-02-25 10:45:00,5.950,5.970,5.940,5.970,578220
30,2021-02-25 10:50:00,5.970,5.970,5.960,5.970,232640
31,2021-02-25 10:55:00,5.970,5.980,5.970,5.970,234100
32,2021-02-25 11:00:00,5.970,5.980,5.970,5.980,390576
33,2021-02-25 11:05:00,5.970,5.980,5.960,5.970,150124
34,2021-02-25 11:10:00,5.960,5.970,5.960,5.970,159100
35,2021-02-25 11:15:00,5.960,5.960,5.940,5.950,584460
36,2021-02-25 11:20:00,5.950,5.970,5.940,5.970,312520
37,2021-02-25 11:25:00,5.970,5.970,5.960,5.960,127100
38,2021-02-25 11:30:00,5.970,5.970,5.960,5.960,215500
39,2021-02-25 13:05:00,5.960,5.970,5.940,5.950,565180
40,2021-02-25 13:10:00,5.950,5.960,5.930,5.950,693300
41,2021-02-25 13:15:00,5.950,5.960,5.940,5.950,199861
