,day,open,high,low,close,volume
0,2021-02-24 13:50:00,3.870,3.880,3.860,3.870,175600
1,2021-02-24 13:55:00,3.860,3.870,3.850,3.850,325300
2,2021-02-24 14:00:00,3.860,3.870,3.850,3.870,245451
3,2021-02-24 14:05:00,3.870,3.870,3.840,3.840,739749
4,2021-02-24 14:10:00,3.840,3.840,3.820,3.830,818500
5,2021-02-24 14:15:00,3.830,3.830,3.810,3.820,686100
6,2021-02-24 14:20:00,3.820,3.840,3.810,3.840,721600
7,2021-02-24 14:25:00,3.840,3.850,3.830,3.830,178500
8,2021-02-24 14:30:00,3.840,3.850,3.830,3.850,309900
9,2021-02-24 14:35:00,3.850,3.860,3.840,3.850,297400
10,2021-02-24 14:40:00,3.860,3.860,3.850,3.850,164000
11,2021-02-24 14:45:00,3.860,3.870,3.850,3.850,229410
12,2021-02-24 14:50:00,3.860,3.870,3.850,3.860,417600
13,2021-02-24 14:55:00,3.850,3.890,3.850,3.890,1087700
14,2021-02-24 15:00:00,3.880,3.900,3.870,3.900,727800
15,2021-02-25 09:35:00,3.880,3.900,3.860,3.870,1008200
16,2021-02-25 09:40:00,3.870,3.880,3.850,3.850,514900
17,2021-02-25 09:45:00,3.850,3.870,3.840,3.850,852400
18,2021-02-25 09:50:00,3.850,3.850,3.820,3.840,661300
19,2021-02-25 09:55:00,3.840,3.850,3.820,3.830,505500
20,2021-02-25 10:00:00,3.830,3.850,3.830,3.840,411700
21,2021-02-25 10:05:00,3.830,3.860,3.830,3.840,411700
22,2021-02-25 10:10:00,3.840,3.850,3.830,3.840,522300
23,2021-02-25 10:15:00,3.840,3.840,3.820,3.820,748200
24,2021-02-25 10:20:00,3.820,3.840,3.820,3.830,276800
25,2021-02-25 10:25:00,3.830,3.850,3.820,3.840,314900
26,2021-02-25 10:30:00,3.840,3.850,3.830,3.840,172287
27,2021-02-25 10:35:00,3.840,3.850,3.830,3.830,417800
28,2021-02-25 10:40:00,3.840,3.860,3.830,3.860,334700
29,2021-02-25 10:45:00,3.860,3.860,3.840,3.850,121200
30,2021-02-25 10:50:00,3.840,3.860,3.840,3.860,139100
31,2021-02-25 10:55:00,3.850,3.860,3.850,3.850,96800
32,2021-02-25 11:00:00,3.850,3.870,3.850,3.870,297600
33,2021-02-25 11:05:00,3.860,3.870,3.860,3.870,173800
34,2021-02-25 11:10:00,3.860,3.870,3.860,3.860,206300
35,2021-02-25 11:15:00,3.860,3.870,3.850,3.850,139500
