,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,688658.SH,20210324,22.25,22.57,22.18,22.37,22.29,0.08,0.3589,19721.93,44142.728
1,688658.SH,20210323,22.82,22.86,22.23,22.29,22.75,-0.46,-2.022,30155.13,67673.828
2,688658.SH,20210322,22.5,22.86,22.5,22.75,22.59,0.16,0.7083,25443.95,57860.907
3,688658.SH,20210319,22.6,22.84,22.38,22.59,22.59,0.0,0.0,23741.44,53649.352
4,688658.SH,20210318,23.19,23.21,22.59,22.59,23.13,-0.54,-2.3346,35252.52,80680.292
5,688658.SH,20210317,22.93,23.49,22.84,23.13,22.99,0.14,0.609,26608.6,61688.59
6,688658.SH,20210316,22.94,23.28,22.83,22.99,23.02,-0.03,-0.1303,23191.16,53374.005
7,688658.SH,20210315,22.81,23.34,22.76,23.02,22.89,0.13,0.5679,24024.93,55306.632
8,688658.SH,20210312,23.02,23.19,22.76,22.89,22.88,0.01,0.0437,24184.27,55473.5
9,688658.SH,20210311,22.52,23.26,22.3,22.88,22.4,0.48,2.1429,33612.48,76667.407
10,688658.SH,20210310,23.22,23.38,22.35,22.4,23.0,-0.6,-2.6087,36459.97,82910.853
11,688658.SH,20210309,23.85,24.02,22.9,23.0,23.85,-0.85,-3.5639,50426.73,117993.013
12,688658.SH,20210308,23.25,24.29,23.07,23.85,23.08,0.77,3.3362,72913.38,173602.778
13,688658.SH,20210305,22.18,23.46,22.12,23.08,22.12,0.96,4.34,55879.87,127659.099
14,688658.SH,20210304,22.3,22.3,22.06,22.12,22.31,-0.19,-0.8516,26025.94,57671.67
15,688658.SH,20210303,22.3,22.45,22.17,22.31,22.3,0.01,0.0448,23613.91,52657.994
16,688658.SH,20210302,22.48,22.68,22.11,22.3,22.48,-0.18,-0.8007,27718.78,61806.602
17,688658.SH,20210301,21.69,22.66,21.6,22.48,21.39,1.09,5.0958,46384.26,102678.22
18,688658.SH,20210226,21.59,21.59,21.33,21.39,21.67,-0.28,-1.2921,23158.01,49593.472
19,688658.SH,20210225,22.22,22.3,21.66,21.67,22.11,-0.44,-1.99,28351.48,62034.694
20,688658.SH,20210224,22.01,22.38,21.81,22.11,22.0,0.11,0.5,29167.63,64610.099
21,688658.SH,20210223,21.88,22.22,21.8,22.0,21.95,0.05,0.2278,22165.13,48712.474
