,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,300941.SZ,20210324,55.5,58.5,54.55,55.74,59.27,-3.53,-5.9558,129124.09,727346.779
1,300941.SZ,20210323,49.11,59.27,49.11,59.27,49.39,9.88,20.004,167919.44,946276.791
2,300941.SZ,20210322,47.5,49.97,46.7,49.39,48.91,0.48,0.9814,65431.07,318891.358
3,300941.SZ,20210319,47.12,51.46,47.1,48.91,47.58,1.33,2.7953,68316.44,338798.529
4,300941.SZ,20210318,48.29,48.69,47.08,47.58,48.62,-1.04,-2.139,45307.69,216961.803
5,300941.SZ,20210317,46.04,49.13,45.67,48.62,46.77,1.85,3.9555,60587.78,288449.749
6,300941.SZ,20210316,45.07,46.89,44.38,46.77,45.98,0.79,1.7181,51220.61,232410.419
7,300941.SZ,20210315,45.54,47.55,45.33,45.98,45.16,0.82,1.8158,47158.89,218127.665
8,300941.SZ,20210312,46.26,46.95,44.8,45.16,46.25,-1.09,-2.3568,46126.7,211073.181
9,300941.SZ,20210311,47.5,47.5,44.6,46.25,47.47,-1.22,-2.57,58876.86,269472.868
10,300941.SZ,20210310,48.85,49.58,47.31,47.47,47.77,-0.3,-0.628,48672.83,236429.931
11,300941.SZ,20210309,51.85,51.89,47.44,47.77,52.71,-4.94,-9.372,71775.09,354680.348
12,300941.SZ,20210308,50.43,58.0,50.0,52.71,50.52,2.19,4.3349,102961.72,556932.707
13,300941.SZ,20210305,47.0,51.69,47.0,50.52,47.9,2.62,5.4697,80464.3,402277.617
14,300941.SZ,20210304,47.9,49.36,47.2,47.9,48.43,-0.53,-1.0944,59334.69,285651.049
15,300941.SZ,20210303,47.37,49.77,46.16,48.43,48.18,0.25,0.5189,64182.97,306130.264
16,300941.SZ,20210302,48.5,48.88,46.61,48.18,47.51,0.67,1.4102,64759.43,310718.819
17,300941.SZ,20210301,46.99,47.94,46.0,47.51,46.89,0.62,1.3222,49048.73,231650.514
18,300941.SZ,20210226,48.85,49.34,46.6,46.89,50.91,-4.02,-7.8963,79498.37,381991.508
19,300941.SZ,20210225,51.9,54.28,50.9,50.91,52.78,-1.87,-3.543,76018.41,398731.134
20,300941.SZ,20210224,50.0,55.88,49.54,52.78,51.67,1.11,2.1482,95949.16,502529.395
21,300941.SZ,20210223,50.2,52.88,49.11,51.67,56.18,-4.51,-8.0278,108726.5,552559.809
22,300941.SZ,20210222,59.0,66.33,56.0,56.18,56.33,-0.15,-0.2663,142949.94,882662.189
23,300941.SZ,20210219,60.0,61.0,54.4,56.33,65.5,-9.17,-14.0,128423.47,731300.998
24,300941.SZ,20210218,55.0,75.0,54.0,65.5,48.6,16.9,34.7737,182847.95,1164092.776
25,300941.SZ,20210210,54.18,58.64,48.52,48.6,59.56,-10.96,-18.4016,137489.21,727462.939
26,300941.SZ,20210209,90.0,92.0,58.33,59.56,21.31,38.25,179.4932,217344.82,1461392.341
