,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002762.SZ,20210324,5.21,5.3,5.16,5.3,5.26,0.04,0.7605,29006.0,15207.074
1,002762.SZ,20210323,5.35,5.35,5.2,5.26,5.35,-0.09,-1.6822,31589.53,16590.545
2,002762.SZ,20210322,5.39,5.42,5.27,5.35,5.38,-0.03,-0.5576,35343.0,18828.369
3,002762.SZ,20210319,5.18,5.47,5.18,5.38,5.3,0.08,1.5094,69837.21,37284.815
4,002762.SZ,20210318,5.15,5.38,5.12,5.3,5.11,0.19,3.7182,75595.7,40055.235
5,002762.SZ,20210317,5.2,5.21,5.1,5.11,5.16,-0.05,-0.969,24133.25,12406.12
6,002762.SZ,20210316,5.11,5.18,5.05,5.16,5.11,0.05,0.9785,29894.53,15311.634
7,002762.SZ,20210315,5.17,5.29,5.05,5.11,5.19,-0.08,-1.5414,52532.75,27121.502
8,002762.SZ,20210312,4.93,5.23,4.93,5.19,4.98,0.21,4.2169,62672.89,32028.508
9,002762.SZ,20210311,4.91,5.02,4.89,4.98,4.92,0.06,1.2195,45428.25,22485.274
10,002762.SZ,20210310,5.2,5.2,4.92,4.92,5.27,-0.35,-6.6414,77774.69,39315.735
11,002762.SZ,20210309,5.09,5.61,4.99,5.27,5.1,0.17,3.3333,113072.19,59635.92
12,002762.SZ,20210308,5.03,5.26,5.02,5.1,5.06,0.04,0.7905,76889.93,39678.751
13,002762.SZ,20210305,4.93,5.09,4.93,5.06,4.96,0.1,2.0161,59029.55,29694.807
14,002762.SZ,20210304,5.0,5.04,4.92,4.96,5.02,-0.06,-1.1952,35483.25,17673.037
15,002762.SZ,20210303,4.99,5.03,4.91,5.02,5.03,-0.01,-0.1988,45115.33,22425.53
16,002762.SZ,20210302,4.9,5.08,4.89,5.03,4.95,0.08,1.6162,60897.79,30318.509
17,002762.SZ,20210301,4.86,4.98,4.84,4.95,4.89,0.06,1.227,49236.66,24175.505
18,002762.SZ,20210226,4.75,4.93,4.71,4.89,4.81,0.08,1.6632,54145.75,26348.111
19,002762.SZ,20210225,4.84,4.85,4.74,4.81,4.8,0.01,0.2083,38799.57,18552.647
20,002762.SZ,20210224,4.72,4.95,4.72,4.8,4.74,0.06,1.2658,62730.83,30323.003
21,002762.SZ,20210223,4.86,4.9,4.73,4.74,4.94,-0.2,-4.0486,66673.31,31920.893
22,002762.SZ,20210222,4.97,5.11,4.78,4.94,4.97,-0.03,-0.6036,135374.51,67291.613
23,002762.SZ,20210219,4.66,4.97,4.62,4.97,4.52,0.45,9.9558,78380.94,38243.222
24,002762.SZ,20210218,4.36,4.54,4.35,4.52,4.31,0.21,4.8724,26699.87,11927.436
25,002762.SZ,20210210,4.27,4.37,4.26,4.31,4.27,0.04,0.9368,15921.5,6878.732
26,002762.SZ,20210209,4.2,4.27,4.16,4.27,4.2,0.07,1.6667,14584.75,6154.665
27,002762.SZ,20210208,4.29,4.33,4.16,4.2,4.27,-0.07,-1.6393,20031.93,8503.572
28,002762.SZ,20210205,4.26,4.39,4.2,4.27,4.26,0.01,0.2347,20911.35,9015.143
29,002762.SZ,20210204,4.46,4.47,4.17,4.26,4.44,-0.18,-4.0541,31365.86,13434.254
30,002762.SZ,20210203,4.5,4.55,4.42,4.44,4.5,-0.06,-1.3333,18462.25,8272.731
31,002762.SZ,20210202,4.56,4.58,4.48,4.5,4.56,-0.06,-1.3158,18314.26,8270.429
32,002762.SZ,20210201,4.58,4.67,4.52,4.56,4.62,-0.06,-1.2987,17225.0,7886.056
33,002762.SZ,20210129,4.74,4.74,4.56,4.62,4.68,-0.06,-1.2821,20754.35,9586.253
34,002762.SZ,20210128,4.6,4.73,4.6,4.68,4.69,-0.01,-0.2132,12915.0,6059.038
35,002762.SZ,20210127,4.74,4.78,4.67,4.69,4.74,-0.05,-1.0549,16865.1,7937.585
36,002762.SZ,20210126,4.78,4.83,4.67,4.74,4.76,-0.02,-0.4202,18641.75,8839.951
37,002762.SZ,20210125,4.91,4.91,4.7,4.76,4.91,-0.15,-3.055,26518.5,12712.962
38,002762.SZ,20210122,4.96,4.99,4.5,4.91,4.95,-0.04,-0.8081,29568.9,14485.451
39,002762.SZ,20210121,4.94,5.03,4.91,4.95,4.93,0.02,0.4057,22300.52,11071.676
40,002762.SZ,20210120,4.99,5.03,4.89,4.93,4.99,-0.06,-1.2024,16988.25,8382.891
41,002762.SZ,20210119,4.97,5.02,4.9,4.99,4.91,0.08,1.6293,24131.04,11995.621
42,002762.SZ,20210118,4.81,4.98,4.8,4.91,4.83,0.08,1.6563,20222.52,9923.757
43,002762.SZ,20210115,4.73,4.87,4.7,4.83,4.73,0.1,2.1142,28806.53,13885.953
44,002762.SZ,20210114,4.68,4.8,4.63,4.73,4.7,0.03,0.6383,28111.45,13259.705
45,002762.SZ,20210113,4.92,4.92,4.6,4.7,4.95,-0.25,-5.0505,51947.19,24619.41
46,002762.SZ,20210112,4.94,5.04,4.91,4.95,4.94,0.01,0.2024,24250.25,12045.184
47,002762.SZ,20210111,5.15,5.2,4.91,4.94,5.17,-0.23,-4.4487,38699.77,19413.649
48,002762.SZ,20210108,5.1,5.23,5.02,5.17,5.14,0.03,0.5837,31109.0,16008.691
49,002762.SZ,20210107,5.45,5.47,5.09,5.14,5.5,-0.36,-6.5455,72599.0,38143.515
50,002762.SZ,20210106,5.7,5.73,5.46,5.5,5.74,-0.24,-4.1812,61637.57,34496.675
51,002762.SZ,20210105,5.59,5.82,5.52,5.74,5.63,0.11,1.9538,86954.78,49528.891
52,002762.SZ,20210104,5.75,5.75,5.55,5.63,5.78,-0.15,-2.5952,83341.44,46876.804
53,002762.SZ,20201231,6.03,6.03,5.65,5.78,6.09,-0.31,-5.0903,129347.28,75406.877
54,002762.SZ,20201230,6.0,6.15,5.88,6.09,6.05,0.04,0.6612,103892.4,62566.482
55,002762.SZ,20201229,6.05,6.18,5.88,6.05,6.05,0.0,0.0,151248.37,90967.335
56,002762.SZ,20201228,5.77,6.36,5.68,6.05,5.78,0.27,4.6713,201694.56,122092.837
57,002762.SZ,20201225,5.67,5.81,5.58,5.78,5.68,0.1,1.7606,78092.66,44567.157
58,002762.SZ,20201224,5.51,5.69,5.42,5.68,5.57,0.11,1.9749,78750.25,44053.369
59,002762.SZ,20201223,5.48,5.63,5.45,5.57,5.5,0.07,1.2727,47043.86,26037.766
60,002762.SZ,20201222,5.54,5.58,5.43,5.5,5.53,-0.03,-0.5425,45261.61,24910.739
61,002762.SZ,20201221,5.44,5.59,5.37,5.53,5.45,0.08,1.4679,43821.62,24061.598
62,002762.SZ,20201218,5.32,5.58,5.3,5.45,5.35,0.1,1.8692,45824.14,24838.557
63,002762.SZ,20201217,5.29,5.38,5.17,5.35,5.29,0.06,1.1342,33946.47,17910.886
64,002762.SZ,20201216,5.37,5.42,5.29,5.29,5.4,-0.11,-2.037,27990.0,14950.773
65,002762.SZ,20201215,5.37,5.43,5.3,5.4,5.39,0.01,0.1855,19588.48,10556.216
66,002762.SZ,20201214,5.31,5.46,5.31,5.39,5.34,0.05,0.9363,20126.79,10860.961
67,002762.SZ,20201211,5.53,5.55,5.2,5.34,5.53,-0.19,-3.4358,41882.49,22535.762
68,002762.SZ,20201210,5.52,5.6,5.48,5.53,5.52,0.01,0.1812,19027.37,10554.628
69,002762.SZ,20201209,5.66,5.66,5.52,5.52,5.65,-0.13,-2.3009,33182.19,18535.968
70,002762.SZ,20201208,5.75,5.75,5.63,5.65,5.75,-0.1,-1.7391,29030.75,16482.265
71,002762.SZ,20201207,5.71,5.76,5.65,5.75,5.68,0.07,1.2324,33457.25,19107.006
72,002762.SZ,20201204,5.71,5.73,5.67,5.68,5.71,-0.03,-0.5254,24047.85,13679.743
73,002762.SZ,20201203,5.69,5.74,5.66,5.71,5.69,0.02,0.3515,30502.0,17425.701
74,002762.SZ,20201202,5.63,5.71,5.63,5.69,5.65,0.04,0.708,33247.66,18885.532
75,002762.SZ,20201201,5.56,5.66,5.52,5.65,5.57,0.08,1.4363,30980.5,17386.644
76,002762.SZ,20201130,5.58,5.65,5.53,5.57,5.56,0.01,0.1799,33185.0,18573.547
77,002762.SZ,20201127,5.63,5.66,5.46,5.56,5.63,-0.07,-1.2433,47661.08,26410.628
78,002762.SZ,20201126,5.67,5.7,5.63,5.63,5.66,-0.03,-0.53,27477.04,15539.729
79,002762.SZ,20201125,5.77,5.78,5.65,5.66,5.77,-0.11,-1.9064,47849.33,27302.948
80,002762.SZ,20201124,5.85,5.86,5.75,5.77,5.92,-0.15,-2.5338,62480.2,36192.772
81,002762.SZ,20201123,5.81,5.94,5.8,5.92,5.84,0.08,1.3699,46221.15,27143.855
82,002762.SZ,20201120,5.82,5.86,5.73,5.84,5.81,0.03,0.5164,37481.68,21737.082
83,002762.SZ,20201119,5.77,5.84,5.74,5.81,5.78,0.03,0.519,37507.75,21733.335
84,002762.SZ,20201118,5.72,5.84,5.71,5.78,5.74,0.04,0.6969,50734.29,29396.124
85,002762.SZ,20201117,5.83,5.84,5.69,5.74,5.78,-0.04,-0.692,40704.54,23360.018
86,002762.SZ,20201116,5.67,5.84,5.67,5.78,5.67,0.11,1.94,48131.25,27769.008
87,002762.SZ,20201113,5.8,5.8,5.62,5.67,5.78,-0.11,-1.9031,53970.25,30679.954
88,002762.SZ,20201112,5.88,5.9,5.77,5.78,5.87,-0.09,-1.5332,63657.75,37105.95
89,002762.SZ,20201111,5.83,5.94,5.75,5.87,5.86,0.01,0.1706,67614.23,39624.188
90,002762.SZ,20201110,5.89,5.9,5.76,5.86,5.89,-0.03,-0.5093,39220.6,22889.596
91,002762.SZ,20201109,5.83,5.92,5.81,5.89,5.78,0.11,1.9031,39251.05,23092.538
92,002762.SZ,20201106,5.87,5.94,5.75,5.78,5.87,-0.09,-1.5332,35101.81,20438.227
93,002762.SZ,20201105,5.82,5.92,5.79,5.87,5.79,0.08,1.3817,35849.53,20994.454
94,002762.SZ,20201104,5.92,5.92,5.72,5.79,5.83,-0.04,-0.6861,27264.68,15786.867
95,002762.SZ,20201103,5.67,5.85,5.67,5.83,5.7,0.13,2.2807,37824.75,21904.58
96,002762.SZ,20201102,5.86,5.89,5.69,5.7,5.8,-0.1,-1.7241,43952.25,25327.545
97,002762.SZ,20201030,6.07,6.08,5.76,5.8,6.08,-0.28,-4.6053,67637.54,40114.966
98,002762.SZ,20201029,5.99,6.16,5.94,6.08,6.08,0.0,0.0,44518.67,27018.299
99,002762.SZ,20201028,6.19,6.22,6.0,6.08,6.22,-0.14,-2.2508,52192.93,31766.829
100,002762.SZ,20201027,6.14,6.26,6.11,6.22,6.15,0.07,1.1382,51051.95,31669.776
101,002762.SZ,20201026,6.06,6.19,6.03,6.15,6.05,0.1,1.6529,45030.75,27504.509
102,002762.SZ,20201023,6.26,6.32,6.05,6.05,6.26,-0.21,-3.3546,61795.25,38165.334
103,002762.SZ,20201022,6.24,6.4,6.15,6.26,6.28,-0.02,-0.3185,58493.6,36719.309
104,002762.SZ,20201021,6.38,6.47,6.27,6.28,6.4,-0.12,-1.875,60060.85,38160.22
105,002762.SZ,20201020,6.39,6.45,6.28,6.4,6.47,-0.07,-1.0819,68703.97,43689.246
106,002762.SZ,20201019,6.41,6.57,6.34,6.47,6.32,0.15,2.3734,95058.75,61225.338
107,002762.SZ,20201016,6.31,6.43,6.22,6.32,6.31,0.01,0.1585,58871.21,37148.675
108,002762.SZ,20201015,6.22,6.4,6.16,6.31,6.22,0.09,1.4469,55652.0,35001.869
109,002762.SZ,20201014,6.27,6.4,6.18,6.22,6.29,-0.07,-1.1129,51247.35,32185.99
110,002762.SZ,20201013,6.32,6.38,6.23,6.29,6.32,-0.03,-0.4747,45527.5,28682.179
111,002762.SZ,20201012,6.15,6.32,6.11,6.32,6.13,0.19,3.0995,62189.06,38906.095
112,002762.SZ,20201009,5.97,6.15,5.95,6.13,5.91,0.22,3.7225,49802.5,30283.228
113,002762.SZ,20200930,5.94,5.97,5.88,5.91,5.92,-0.01,-0.1689,35794.18,21214.468
114,002762.SZ,20200929,5.98,6.02,5.9,5.92,5.94,-0.02,-0.3367,35167.75,20956.471
115,002762.SZ,20200928,6.08,6.14,5.92,5.94,6.09,-0.15,-2.4631,46909.5,28220.807
116,002762.SZ,20200925,6.08,6.15,6.0,6.09,6.07,0.02,0.3295,51448.99,31308.841
117,002762.SZ,20200924,6.32,6.42,6.05,6.07,6.36,-0.29,-4.5597,93820.99,57956.601
118,002762.SZ,20200923,6.5,6.53,6.35,6.36,6.43,-0.07,-1.0886,57570.57,36813.475
119,002762.SZ,20200922,6.57,6.58,6.4,6.43,6.67,-0.24,-3.5982,78523.16,51019.937
120,002762.SZ,20200921,6.46,6.72,6.4,6.67,6.48,0.19,2.9321,121348.75,79909.933
121,002762.SZ,20200918,6.44,6.6,6.39,6.48,6.41,0.07,1.092,86931.5,56363.987
122,002762.SZ,20200917,6.54,6.55,6.29,6.41,6.57,-0.16,-2.4353,94404.95,60377.716
123,002762.SZ,20200916,6.5,6.67,6.47,6.57,6.49,0.08,1.2327,104402.17,68527.284
124,002762.SZ,20200915,6.78,6.81,6.43,6.49,6.76,-0.27,-3.9941,163180.5,107132.198
125,002762.SZ,20200914,6.71,6.92,6.66,6.76,7.0,-0.24,-3.4286,174925.71,118615.586
126,002762.SZ,20200911,8.2,8.2,6.99,7.0,7.77,-0.77,-9.9099,442345.07,327749.436
127,002762.SZ,20200910,6.79,7.77,6.42,7.77,7.07,0.7,9.901,255433.99,172894.056
128,002762.SZ,20200909,7.2,7.4,7.07,7.07,7.85,-0.78,-9.9363,336068.12,240370.373
129,002762.SZ,20200908,9.2,9.2,7.85,7.85,8.72,-0.87,-9.9771,194102.75,162018.309
